Transaction_ID,Customer_ID,Name,Email,Phone,Address,City,State,Zipcode,Country,Age,Gender,Income,Customer_Segment,Date,Year,Month,Time,Total_Purchases,Amount,Total_Amount,Product_Category,Product_Brand,Product_Type,Feedback,Shipping_Method,Payment_Method,Order_Status,Ratings,products
2703337,92436,James Quinn,Steve30@gmail.com,5724519196,4542 Rebecca Neck,Chicago,Connecticut,5412,USA,20,Male,Low,Regular,2/28/2024,2024,February,16:29:54,7,36.5345354,255.7417478,Clothing,Nike,Shorts,Excellent,Standard,Credit Card,Delivered,4,Swim trunks
9013833,94674,Randall Warren,Brian5@gmail.com,1269606186,753 Melissa Manor Apt. 959,Chicago,Connecticut,16990,USA,20,Female,Medium,Regular,2/28/2024,2024,February,1:05:48,8,46.38374447,371.0699557,Books,Penguin Books,Fiction,Bad,Same-Day,Debit Card,Processing,1,Adventure
2336018,70208,Brenda Hill,Melanie13@gmail.com,8792893903,0332 Randall Junction,Chicago,Connecticut,92437,USA,20,Female,High,New,2/28/2024,2024,February,21:22:08,1,164.7031318,164.7031318,Clothing,Zara,Shirt,Average,Standard,PayPal,Processing,2,Sweatshirt
3382875,85056,Brian Bell,Michelle6@gmail.com,1378677324,3005 Jordan Pass Suite 448,Chicago,Connecticut,17476,USA,20,Male,Low,Regular,2/28/2024,2024,February,13:38:31,3,143.6562656,430.9687967,Home Decor,Home Depot,Furniture,Average,Standard,Credit Card,Delivered,2,Bookshelf
7816417,64604,Michael Owens,Carolyn20@gmail.com,6347110779,762 George Gardens,Chicago,Connecticut,25285,USA,33,Male,Low,Regular,2/28/2024,2024,February,19:07:29,9,316.1176025,2845.058423,Electronics,Apple,Laptop,Bad,Same-Day,Debit Card,Shipped,1,MacBook
1361387,39109,Susan Bishop,Kristen14@gmail.com,5886545649,963 Gibson Grove Apt. 754,Chicago,Connecticut,25059,USA,39,Female,Low,Premium,2/28/2024,2024,February,19:03:12,10,217.0230195,2170.230195,Electronics,Samsung,Smartphone,Excellent,Express,Debit Card,Pending,5,OnePlus
2845164,92232,Ryan Edwards,Aaron5@gmail.com,7139110536,2141 Nicole Greens,Chicago,Connecticut,69258,USA,53,Male,High,Regular,2/28/2024,2024,February,3:19:35,1,29.2942313,29.2942313,Grocery,Pepsi,Juice,Average,Express,Cash,Pending,2,Cranberry juice
5765704,94435,Tammy Lopez,Daniel33@gmail.com,3880032373,07851 Miranda Green,Chicago,Connecticut,62149,USA,57,Female,High,Regular,2/28/2024,2024,February,22:45:02,5,446.2790012,2231.395006,Books,Random House,Fiction,Good,Express,Debit Card,Processing,3,Adventure
9084417,46167,Calvin Smith,Charles10@gmail.com,3560781306,90415 Burnett Fort Apt. 253,Chicago,Connecticut,41777,USA,34,Male,High,New,2/28/2024,2024,February,12:22:16,10,33.27735123,332.7735123,Clothing,Adidas,T-shirt,Average,Express,PayPal,Delivered,2,Off-the-shoulder tee
7103578,42158,Ashley Hicks,Tracy11@gmail.com,7260567910,9619 Harper Lakes Suite 409,Chicago,Connecticut,56389,USA,34,Female,Low,Premium,2/28/2024,2024,February,13:57:27,7,467.1789138,3270.252397,Electronics,Samsung,Smartphone,Bad,Same-Day,PayPal,Delivered,1,OnePlus
9422150,73962,Jamie Smith,Jonathan17@gmail.com,3505017335,21945 Mitchell Square,Chicago,Connecticut,77215,USA,34,Male,Medium,New,2/28/2024,2024,February,11:32:05,10,446.7743932,4467.743932,Grocery,Coca-Cola,Juice,Bad,Standard,Cash,Shipped,1,Grape juice
9244644,98451,Monica Singleton,Teresa64@gmail.com,5057616625,5690 Jensen Park,Chicago,Connecticut,838,USA,34,Female,Low,New,2/28/2024,2024,February,18:49:24,7,317.2105019,2220.473514,Books,Random House,Non-Fiction,Average,Standard,Debit Card,Shipped,2,Self-help
1990441,78721,Amber Valentine,Alexandra18@gmail.com,7337560996,32536 Natasha Creek,Chicago,Connecticut,17604,USA,34,Female,Low,New,2/28/2024,2024,February,17:53:50,8,95.8135919,766.5087352,Books,Penguin Books,Fiction,Bad,Standard,PayPal,Delivered,1,Historical fiction
7140361,73414,Maria Sanchez,Raymond38@gmail.com,7333380895,7722 Douglas Groves Apt. 381,Chicago,Connecticut,11814,USA,34,Male,Low,Regular,2/28/2024,2024,February,6:17:30,10,261.5339791,2615.339791,Books,HarperCollins,Non-Fiction,Bad,Standard,Cash,Processing,1,History
2013255,15504,Crystal Summers,Amy86@gmail.com,1862862773,97433 Wheeler Drive Apt. 953,Chicago,Connecticut,35222,USA,34,Male,High,Premium,2/28/2024,2024,February,10:06:44,1,331.7692204,331.7692204,Books,HarperCollins,Thriller,Bad,Standard,Debit Card,Shipped,1,Mystery
2171916,33884,David Kim,Christopher43@gmail.com,5177333009,4198 Shannon Harbor,Chicago,Connecticut,29908,USA,34,Male,Low,New,2/28/2024,2024,February,8:17:07,4,399.7521609,1599.008644,Grocery,Pepsi,Juice,Average,Standard,Credit Card,Pending,2,Orange juice
7419821,11277,Rachel Perez,Aaron10@gmail.com,5261653996,55137 Montoya Islands,Chicago,Connecticut,2623,USA,34,Male,Low,Regular,2/28/2024,2024,February,10:41:26,6,88.52211062,531.1326637,Clothing,Adidas,Jacket,Good,Standard,Credit Card,Pending,4,Bomber jacket
2449899,82376,David Mann,Karen35@gmail.com,3171064188,94663 Lauren Stravenue,Chicago,Connecticut,40597,USA,34,Female,Medium,New,2/28/2024,2024,February,14:01:34,8,129.8631995,1038.905596,Electronics,Apple,Tablet,Average,Express,PayPal,Shipped,2,Samsung Galaxy Tab
2092130,12611,Joshua Bell,Stacey17@gmail.com,4878696565,552 Trevor Gardens,Chicago,Connecticut,28789,USA,34,Male,Low,Premium,2/28/2024,2024,February,4:10:03,1,189.5776794,189.5776794,Grocery,Nestle,Snacks,Good,Standard,PayPal,Pending,3,Pretzels
3858002,25644,Samuel Reid,Karen47@gmail.com,9215033878,1883 Mark Gateway Apt. 742,Chicago,Connecticut,1121,USA,34,Male,Low,Regular,2/28/2024,2024,February,4:49:52,1,162.6573338,162.6573338,Home Decor,Bed Bath & Beyond,Bedding,Bad,Standard,Debit Card,Processing,1,Blanket
8378467,91800,Robin Beasley,Allison52@gmail.com,2684426779,4131 Marisa Oval,Chicago,Connecticut,11806,USA,34,Male,Low,New,2/28/2024,2024,February,9:08:10,4,443.6708504,1774.683402,Grocery,Nestle,Snacks,Good,Same-Day,Debit Card,Shipped,4,Granola bars
2906490,65460,Wesley Frank,Nicole94@gmail.com,1272199620,110 Lee Courts,Chicago,Connecticut,97245,USA,34,Male,Low,Regular,2/28/2024,2024,February,7:51:22,4,453.0622772,1812.249109,Grocery,Coca-Cola,Soft Drink,Good,Standard,Debit Card,Pending,3,Energy drink
9886608,42085,Elizabeth Adams,Taylor92@gmail.com,1833921835,232 Miller Shore,Chicago,Connecticut,64504,USA,34,Male,Medium,Regular,2/28/2024,2024,February,19:47:13,8,192.0823852,1536.659081,Electronics,Apple,Smartphone,Good,Standard,Debit Card,Processing,4,LG G
7654292,,,Julie94@gmail.com,6876571016,61430 Elliott Ferry,Chicago,Connecticut,40938,USA,34,Female,Low,New,2/28/2024,2024,February,13:23:58,6,180.1393607,1080.836164,Books,Penguin Books,Children's,Average,Express,Debit Card,Processing,2,Puzzles
4377407,52282,Seth Wiley,Sue8@gmail.com,2174190930,62121 Barker Prairie Suite 288,Chicago,Connecticut,85948,USA,34,Male,Medium,Regular,2/28/2024,2024,February,3:45:19,2,236.3353703,472.6707406,Clothing,Adidas,Jacket,Excellent,Express,Cash,Shipped,5,Blazer
7587770,41431,Brandon Morris,Brandon25@gmail.com,3872890174,39148 Perez Oval Apt. 490,Chicago,Connecticut,23452,USA,34,Female,Low,Premium,2/28/2024,2024,February,0:22:44,7,298.6457833,2090.520483,Grocery,Nestle,Coffee,Good,Same-Day,Cash,Processing,3,Coffee beans
9317709,61178,Michael Stewart,Katie90@gmail.com,4764635400,0390 Wood Center,Chicago,Connecticut,58184,USA,34,Female,Low,New,2/28/2024,2024,February,22:34:49,6,260.8479809,1565.087885,Grocery,Nestle,Snacks,Excellent,Same-Day,Credit Card,Delivered,5,Beef jerky
1843965,47647,Jose Wright,Justin11@gmail.com,3941482856,4902 Gutierrez Drive Apt. 202,Chicago,Connecticut,87333,USA,34,Male,Low,Regular,2/28/2024,2024,February,23:48:37,8,239.9021915,1919.217532,Grocery,Coca-Cola,Water,Average,Same-Day,Cash,Delivered,2,Artesian water
4616817,96959,Danny Smith,Nathan56@gmail.com,8767020227,853 Brown Mount,Chicago,Connecticut,22601,USA,34,Male,High,Premium,2/28/2024,2024,February,8:39:04,2,483.75757,967.5151401,Grocery,Pepsi,Water,Good,Same-Day,Cash,Processing,3,Alkaline water
3470283,91546,Philip Taylor,Donald33@gmail.com,2656545267,5639 Andrew Passage,Chicago,Connecticut,9205,USA,34,Female,High,Regular,2/28/2024,2024,February,21:21:26,7,350.9630304,2456.741212,Grocery,Pepsi,Water,Good,Standard,Debit Card,Shipped,4,Distilled water
4070476,50564,Thomas Reid,Jason49@gmail.com,6064724242,46334 Michael Ville Apt. 722,Chicago,Connecticut,65181,USA,34,Male,Low,New,2/28/2024,2024,February,12:06:20,6,429.3362092,2576.017255,Grocery,Pepsi,Water,Good,Same-Day,PayPal,Shipped,3,Mineral water
6206886,93048,Jessica Stuart,Bradley8@gmail.com,4825304944,393 Cunningham Corner,Chicago,Connecticut,33949,USA,34,Female,Medium,Regular,2/28/2024,2024,February,19:10:03,3,401.277474,1203.832422,Grocery,Pepsi,Water,Good,Standard,Cash,Shipped,3,Spring water
8029236,47416,James Williams,Brian6@gmail.com,4795003986,85589 Austin Village,Chicago,Connecticut,47842,USA,34,Male,Low,New,2/28/2024,2024,February,8:50:18,4,407.6113118,1630.445247,Grocery,Pepsi,Water,Good,Express,Credit Card,Shipped,3,Mineral water
9715940,51823,Carol Glenn,Daniel40@gmail.com,6879087820,1559 Hill Springs Suite 489,Chicago,Connecticut,22950,USA,34,Male,High,New,2/28/2024,2024,February,0:52:38,8,412.3147905,3298.518324,Grocery,Pepsi,Water,Good,Same-Day,Debit Card,Processing,3,Coconut water
3858635,47644,Christopher Kaufman,Michael69@gmail.com,5021292786,689 Nichols Summit Suite 883,Chicago,Connecticut,79984,USA,34,Male,Low,Premium,2/28/2024,2024,February,15:47:38,5,162.7363232,813.6816159,Grocery,Pepsi,Water,Good,Express,PayPal,Delivered,3,Bottled water
2315183,60272,Mark Coleman,Andrew68@gmail.com,7259213230,0280 Santiago Circles Apt. 551,Chicago,Connecticut,80442,USA,34,Female,High,Regular,2/28/2024,2024,February,12:10:07,1,441.9126919,441.9126919,Grocery,Pepsi,Water,Good,Same-Day,PayPal,Delivered,3,Alkaline water
7581353,86300,Omar Duncan,Juan18@gmail.com,4553855404,19173 Phillip Meadow,Chicago,Connecticut,64820,USA,34,Male,Medium,Premium,2/28/2024,2024,February,11:00:38,8,96.50967295,772.0773836,Grocery,Pepsi,Water,Good,Same-Day,Credit Card,Processing,4,Spring water
3495983,98339,Jordan Pacheco,Kathryn75@gmail.com,2914650707,940 Sanchez Vista,Chicago,Connecticut,91674,USA,34,Male,Low,Regular,2/28/2024,2024,February,6:13:34,8,209.126884,1673.015072,Grocery,Pepsi,Water,Good,Standard,PayPal,Shipped,4,Alkaline water
1606939,45952,Patrick Hernandez,Cheryl57@gmail.com,5205115173,204 David Mill Suite 708,Chicago,Connecticut,8122,USA,34,Male,Medium,Regular,2/28/2024,2024,February,22:10:40,6,141.7408974,850.4453842,Grocery,Pepsi,Water,Good,Express,Credit Card,Pending,3,Distilled water
4475604,11464,Karen Guerrero,Leonard41@gmail.com,5644574307,397 Stone Plaza Suite 428,Chicago,Connecticut,57068,USA,34,Male,Medium,Premium,2/28/2024,2024,February,17:27:08,5,28.40936001,142.0468,Grocery,Pepsi,Water,Good,Standard,Cash,Shipped,3,Coconut water
7263834,87834,Donald Smith,Michelle36@gmail.com,3708493796,143 Estrada Knoll Apt. 322,Chicago,Connecticut,49397,USA,34,Female,Medium,Regular,2/28/2024,2024,February,17:18:02,2,359.4298219,718.8596438,Grocery,Pepsi,Water,Good,Express,Debit Card,Processing,4,Sparkling water
7070403,14003,Todd Garcia,Ethan84@gmail.com,5644990894,03551 Andrew Club Apt. 383,Chicago,Connecticut,40596,USA,34,Male,Low,Regular,2/28/2024,2024,February,1:22:33,9,247.9688676,2231.719809,Grocery,Pepsi,Water,Good,Same-Day,Debit Card,Shipped,3,Mineral water
7825945,50205,Stephen Butler,Brittany89@gmail.com,9461080569,46671 Smith Fords,Chicago,Connecticut,39932,USA,34,Female,Low,New,2/28/2024,2024,February,20:29:01,9,391.7388119,3525.649307,Grocery,Pepsi,Water,Good,Same-Day,Credit Card,Delivered,4,Bottled water
3840443,94894,Robert Smith,Henry87@gmail.com,2080811534,5481 Tyler Branch,Chicago,Connecticut,24656,USA,34,Male,Medium,Regular,2/28/2024,2024,February,15:45:32,8,386.7317887,3093.85431,Grocery,Pepsi,Water,Good,Express,Debit Card,Processing,3,Alkaline water
4162583,32123,Carlos Mclean,Steven80@gmail.com,6123088661,378 Pearson Burgs Apt. 513,Chicago,Connecticut,89718,USA,34,Female,Low,Regular,2/28/2024,2024,February,7:11:32,5,384.0137848,1920.068924,Grocery,Pepsi,Water,Good,Same-Day,Cash,Processing,3,Spring water
2066379,41119,Shane Casey,Sarah31@gmail.com,7137911521,194 Allison Freeway Apt. 119,Chicago,Connecticut,41966,USA,34,Female,Low,Regular,2/28/2024,2024,February,17:53:46,4,408.2333469,1632.933388,Grocery,Pepsi,Water,Good,Express,PayPal,Pending,4,Alkaline water
2675765,92266,Bobby Murphy,George94@gmail.com,5188951742,5693 Dominguez Crossroad Suite 558,Chicago,Connecticut,65634,USA,34,Female,Low,Regular,2/28/2024,2024,February,7:34:03,2,33.05543939,66.11087878,Grocery,Pepsi,Water,Good,Express,Cash,Pending,4,Coconut water
2263644,89324,Tracy Brown,Ashley80@gmail.com,8916429408,9678 Alejandro Tunnel,Chicago,Connecticut,49449,USA,34,Female,Medium,Premium,2/28/2024,2024,February,11:19:01,10,229.1663096,2291.663096,Grocery,Pepsi,Water,Good,Same-Day,Cash,Processing,4,Alkaline water
3636359,42458,Ruth Anthony,Jennifer24@gmail.com,4442313883,29058 Flores Pines Suite 460,Chicago,Connecticut,82152,USA,34,Male,Medium,Premium,2/28/2024,2024,February,8:48:08,7,470.9287564,3296.501295,Grocery,Pepsi,Water,Good,Same-Day,PayPal,Delivered,3,Sparkling water
4325389,12061,Jacob Smith,Gerald91@gmail.com,4096507177,025 Tyler Brooks,Chicago,Connecticut,67406,USA,34,Female,Low,New,2/28/2024,2024,February,11:19:23,9,80.3438132,723.0943188,Grocery,Pepsi,Water,Good,Standard,Credit Card,Delivered,4,Alkaline water
5823431,30120,Jason Erickson,Hannah53@gmail.com,6809794979,527 Kellie Corners,Chicago,Connecticut,96044,USA,34,Female,Medium,New,2/28/2024,2024,February,12:02:31,3,266.0000631,798.0001894,Grocery,Pepsi,Water,Good,Standard,PayPal,Processing,3,Flavored water
5262035,74901,Sarah Costa,Jacob10@gmail.com,7188410839,530 Silva Crossroad Apt. 778,Chicago,Connecticut,37838,USA,34,Male,Low,New,2/28/2024,2024,February,8:41:36,8,488.1063304,3904.850643,Grocery,Pepsi,Water,Good,Express,Debit Card,Delivered,3,Purified water
1805128,30402,Jeff Mathis,Jason18@gmail.com,8600363056,7369 John Valley,Chicago,Connecticut,8813,USA,34,Female,Medium,New,2/28/2024,2024,February,14:10:37,3,352.8005401,1058.40162,Grocery,Pepsi,Water,Good,Standard,Cash,Delivered,3,Bottled water
4136322,32904,Mr. Kyle Cooper,Jonathan59@gmail.com,9334405388,6271 Corey Turnpike,Chicago,Connecticut,41044,USA,34,Male,Medium,New,2/28/2024,2024,February,16:18:57,9,247.9766648,2231.789983,Grocery,Pepsi,Water,Good,Express,Credit Card,Processing,4,Sparkling water
4616681,86805,Valerie Guzman,Lori68@gmail.com,8322706916,88371 Carlos Mill,Chicago,Connecticut,79041,USA,34,Male,High,Regular,2/28/2024,2024,February,22:51:58,2,91.70721783,183.4144357,Grocery,Pepsi,Water,Good,Standard,Cash,Delivered,3,Sparkling water
9247968,35014,Amy Young,Keith55@gmail.com,5088120851,591 Dylan Station,Mesa,Iowa,50333,USA,34,Female,Low,Regular,2/28/2024,2024,February,6:32:42,6,213.7568856,1282.541314,Grocery,Pepsi,Water,Good,Express,Credit Card,Shipped,4,Mineral water
2435739,67943,Erica Brooks,Daniel51@gmail.com,2034755617,540 Olivia Terrace,Bendigo,New South Wales,73058,Australia,34,Female,Low,Regular,2/28/2024,2024,February,12:07:23,5,167.9678783,839.8393916,Grocery,Pepsi,Water,Good,Express,Debit Card,Shipped,4,Alkaline water
9659161,61950,James Evans,Maria45@gmail.com,8508249932,4641 Wilkins Stravenue,Leeds,England,12409,UK,34,Female,Medium,New,2/28/2024,2024,February,10:12:23,10,12.0930872,120.930872,Grocery,Pepsi,Water,Good,Same-Day,Cash,Shipped,4,Flavored water
8496829,26716,Courtney Smith,Kevin2@gmail.com,3177761435,20620 Smith Square,Tulsa,Louisiana,71081,USA,34,Male,Low,Regular,2/28/2024,2024,February,22:39:21,6,367.5038646,2205.023188,Grocery,Pepsi,Water,Good,Standard,Debit Card,Shipped,4,Coconut water
7964740,10026,Allison Franklin,Lauren94@gmail.com,5937524791,514 Cooper Ridges Apt. 206,Barrie,Ontario,18515,Canada,34,Male,High,Premium,2/28/2024,2024,February,0:01:30,9,179.4206777,1614.786099,Grocery,Pepsi,Water,Good,Standard,Credit Card,Shipped,4,Distilled water
8193418,65199,Craig Freeman,Taylor82@gmail.com,3524132223,7744 Tyler Landing,Kelowna,Ontario,21591,Canada,50,Female,Medium,Regular,2/28/2024,2024,February,19:06:34,1,93.32849044,93.32849044,Grocery,Pepsi,Water,Good,Express,Debit Card,Shipped,4,Coconut water
1482120,17532,Alexander Vargas,Brandi94@gmail.com,4305765990,203 Michael Plains Suite 197,Ballarat,New South Wales,2979,Australia,46,Male,High,New,2/28/2024,2024,February,12:28:18,10,115.2282247,1152.282247,Grocery,Pepsi,Water,Good,Express,Debit Card,Shipped,4,Alkaline water
4335470,56116,James Hahn,Cody45@gmail.com,3337260158,148 Horn Ports,Adelaide,New South Wales,56407,Australia,46,Male,Medium,Premium,2/28/2024,2024,February,6:49:33,10,188.824662,1888.24662,Grocery,Pepsi,Water,Good,Express,Credit Card,Shipped,3,Sparkling water
5893454,49668,Michael Parker,Lindsay90@gmail.com,4417403225,1157 Susan Vista,Regina,Ontario,64782,Canada,46,Female,Medium,New,2/28/2024,2024,February,7:59:54,5,185.9891521,929.9457607,Grocery,Pepsi,Water,Good,Standard,Debit Card,Shipped,4,Artesian water
7172434,14522,Bobby Rowe,Craig10@gmail.com,4618440346,01270 Jeffrey Turnpike Apt. 713,Edinburgh,England,8747,UK,46,Male,Low,Premium,2/28/2024,2024,February,23:47:21,1,275.8987451,275.8987451,Grocery,Pepsi,Water,Good,Standard,Credit Card,Shipped,3,Flavored water
3789967,97442,Angela Austin,Barbara94@gmail.com,9985872263,3311 Jasmine Circle,Melbourne,New South Wales,19048,Australia,46,Male,Low,Regular,2/28/2024,2024,February,17:58:57,2,187.1493528,374.2987056,Home Decor,IKEA,Decorations,Average,Same-Day,Credit Card,Shipped,2,Decorative pillows
4842324,36720,Michael Garcia,Laurie62@gmail.com,1501633328,02766 Allen Walk,St. John's,Ontario,58501,Canada,46,Female,High,New,2/28/2024,2024,February,16:59:45,4,457.5355126,1830.14205,Clothing,Nike,T-shirt,Average,Standard,Cash,Shipped,2,Raglan tee
4692320,15762,Jessica Morales,Patricia25@gmail.com,6552718071,835 Robinson Views,Austin,Oklahoma,73164,USA,46,Male,High,Premium,2/28/2024,2024,February,7:10:36,2,374.485893,748.9717861,Home Decor,Bed Bath & Beyond,Kitchen,Average,Standard,Debit Card,Shipped,2,Refrigerator
3715619,45160,Rebecca Cherry,John63@gmail.com,9260720079,63367 Gary Terrace Suite 491,Bendigo,New South Wales,47086,Australia,46,Female,Medium,Regular,2/28/2024,2024,February,23:31:44,5,425.216086,2126.08043,Books,HarperCollins,Thriller,Average,Express,Cash,Shipped,2,Psychological thriller
8794537,56766,Erica Lara,Christopher60@gmail.com,5600448834,2178 Calvin Trail Apt. 820,Montreal,Ontario,45580,Canada,46,Male,High,New,2/28/2024,2024,February,19:00:58,1,280.5599649,280.5599649,Books,Penguin Books,Non-Fiction,Average,Standard,PayPal,Shipped,2,Psychology
5288121,74669,Danny Brown,Kara89@gmail.com,9939415541,4747 Smith Isle Apt. 902,M?¬nster,Berlin,34125,Germany,46,Male,Low,Premium,2/28/2024,2024,February,22:28:50,4,275.1360109,1100.544044,Clothing,Adidas,T-shirt,Average,Express,PayPal,Shipped,2,V-neck tee
9661310,24660,Gregory Dominguez,Jeffrey72@gmail.com,5141809883,3889 Campos Junctions,Newcastle upon Tyne,England,79146,UK,46,Male,Low,Regular,2/28/2024,2024,February,19:16:28,2,209.1989097,418.3978193,Books,Penguin Books,Fiction,Average,Standard,Cash,Shipped,2,Romance
1331566,53649,Robert Miller,Alfred9@gmail.com,2731230815,92217 Bass Harbors,Bristol,England,36939,UK,46,Male,Medium,Regular,2/28/2024,2024,February,11:45:36,3,104.5780931,313.7342793,Books,HarperCollins,Non-Fiction,Average,Same-Day,Credit Card,Shipped,2,Cooking
4454198,84568,Jacqueline Davis,Deborah50@gmail.com,4037903321,22784 Justin Knolls Apt. 759,Sacramento,Alaska,99699,USA,46,Female,High,New,2/28/2024,2024,February,21:14:23,10,319.2572523,3192.572523,Electronics,Samsung,Tablet,Average,Standard,PayPal,Shipped,2,Acer Iconia Tab
1902234,16310,John Fitzpatrick,Cynthia98@gmail.com,6976762455,39447 Parker Island,Calgary,Ontario,86394,Canada,46,Male,High,New,2/28/2024,2024,February,12:48:28,5,375.6751698,1878.375849,Grocery,Pepsi,Soft Drink,Average,Same-Day,Debit Card,Shipped,2,Cream soda
8285417,17862,Paula Miranda,Cheryl79@gmail.com,3604463379,92788 Tyler Mews,Long Beach,Pennsylvania,16324,USA,46,Female,Medium,Premium,2/28/2024,2024,February,17:12:40,4,469.2250176,1876.900071,Grocery,Pepsi,Juice,Average,Same-Day,PayPal,Shipped,2,Mixed fruit juice
6738976,29346,David Chavez,Christina11@gmail.com,8234859466,2946 Herman Haven Apt. 841,Liverpool,England,21023,UK,46,Male,Low,Premium,2/28/2024,2024,February,23:56:51,2,30.07087495,60.1417499,Home Decor,Bed Bath & Beyond,Bathroom,Average,Express,Credit Card,Shipped,2,Bathtub
8933968,84156,Katrina Harris,Andrew55@gmail.com,3339646729,82328 Jackson Cove Suite 135,Leeds,England,77655,UK,46,Female,Medium,Regular,2/28/2024,2024,February,18:27:38,7,260.8316398,1825.821479,Books,HarperCollins,Thriller,Average,Same-Day,Credit Card,Shipped,2,Techno-thriller
2832269,68021,Charlotte Chase,Bethany95@gmail.com,4129018368,066 Woods Shores,Edmonton,Ontario,9259,Canada,46,Female,Low,Premium,2/28/2024,2024,February,1:36:53,3,403.364073,1210.092219,Electronics,Sony,Television,Excellent,Standard,Debit Card,Shipped,5,Curved TV
1652095,37622,Erika Hines,John41@gmail.com,3000706702,02083 Rebecca Neck Suite 107,Wollongong,New South Wales,40445,Australia,46,Male,Low,New,2/28/2024,2024,February,5:31:38,6,77.30743991,463.8446395,Books,Random House,Non-Fiction,Excellent,Standard,Credit Card,Shipped,5,Health
1719246,35549,Michelle Morales,Jennifer46@gmail.com,6294217667,21809 Roy Lake,Newcastle upon Tyne,England,97388,UK,46,Female,Low,Regular,2/28/2024,2024,February,17:38:02,10,209.4070316,2094.070316,Electronics,Sony,Headphones,Excellent,Standard,Debit Card,Shipped,4,Gaming headphones
4032534,97669,Wayne Smith,Molly79@gmail.com,2410318222,228 Carter Trail Suite 041,Darwin,New South Wales,43291,Australia,46,Male,Medium,Regular,2/28/2024,2024,February,14:34:36,7,317.4702565,2222.291796,Clothing,Zara,Dress,Excellent,Express,Debit Card,Shipped,4,Sundress
7579843,27036,Benjamin Andrade,Vincent11@gmail.com,7308281004,275 Meyers Fork Apt. 865,Dresden,Berlin,90360,Germany,46,Female,Medium,Regular,2/28/2024,2024,February,21:47:07,10,362.4109441,3624.109441,Home Decor,Home Depot,Tools,Excellent,Same-Day,Credit Card,Shipped,4,Screwdriver set
9080611,32583,Ryan Smith,Christopher24@gmail.com,7772795503,594 Smith Freeway,Wuppertal,Berlin,59625,Germany,46,Male,Low,Premium,2/28/2024,2024,February,7:07:45,9,146.8632698,1321.769428,Electronics,Apple,Laptop,Excellent,Express,Cash,Shipped,4,HP Spectre
7872141,32123,Jared Ramsey,Michael1@gmail.com,4058703177,252 Jared Inlet,Birmingham,England,85500,UK,46,Male,Low,New,2/28/2024,2024,February,11:25:39,7,124.5901917,872.1313416,Clothing,Nike,T-shirt,Excellent,Same-Day,PayPal,Shipped,4,Scoop neck tee
9046760,37481,Susan Meadows,Brittney20@gmail.com,3137799643,537 Cristina Villages,Kitchener,Ontario,12835,Canada,46,Male,Medium,Regular,2/28/2024,2024,February,20:52:06,4,83.38115259,333.5246104,Home Decor,Home Depot,Decorations,Excellent,Express,PayPal,Shipped,4,Wall art
7319100,24084,Billy Gray,Haley87@gmail.com,8180701441,20181 Miguel Roads Apt. 187,Oshawa,Ontario,5769,Canada,46,Female,Medium,Premium,2/28/2024,2024,February,11:05:54,6,49.16001351,294.960081,Electronics,Sony,Television,Excellent,Same-Day,Credit Card,Shipped,4,QLED TV
2697834,55641,Bethany Woods,Jeffrey90@gmail.com,7969655676,912 Matthews Ports,Sacramento,Vermont,5046,USA,46,Male,Medium,New,2/28/2024,2024,February,22:28:43,2,462.9118255,925.823651,Clothing,Nike,T-shirt,Excellent,Standard,Cash,Shipped,4,Long-sleeve tee
1085183,97128,Briana Conley,Tracey65@gmail.com,3206927154,785 Ronald Ford Suite 030,Winnipeg,Ontario,54526,Canada,46,Male,Medium,New,2/28/2024,2024,February,9:22:02,4,351.26654,1405.06616,Books,Random House,Literature,Excellent,Same-Day,PayPal,Shipped,5,Poetry
2089661,81222,Amanda Powell DVM,Jenna89@gmail.com,7989820135,624 Snyder Streets Suite 141,Dortmund,Berlin,95398,Germany,46,Male,Medium,Regular,2/28/2024,2024,February,15:48:09,2,119.8897672,239.7795343,Grocery,Nestle,Chocolate,Excellent,Standard,Debit Card,Shipped,5,Chocolate bars
1342786,88564,Colleen West,Nicole26@gmail.com,1413752033,760 Zachary Parkway Suite 371,Cardiff,England,45044,UK,46,Female,High,Regular,2/28/2024,2024,February,21:34:44,7,358.9271576,2512.490103,Books,Penguin Books,Fiction,Excellent,Same-Day,PayPal,Shipped,5,Historical fiction
8998461,62907,Sean Blake,Robert55@gmail.com,9814592108,9623 Steven Tunnel,Hanover,Berlin,95359,Germany,46,Female,Medium,Regular,2/28/2024,2024,February,11:31:48,5,117.5117365,587.5586826,Grocery,Pepsi,Soft Drink,Excellent,Standard,Debit Card,Shipped,5,Energy drink
4937950,97465,Andre Wang,Jordan9@gmail.com,9411906108,270 Carrie Squares,Darwin,New South Wales,55590,Australia,46,Female,Low,New,2/28/2024,2024,February,13:38:09,8,200.3525566,1602.820453,Electronics,Sony,Smartphone,Excellent,Express,Cash,Shipped,4,Huawei P
9434793,65651,Karen Knapp,Megan27@gmail.com,4341983103,1872 Boyer Mews Apt. 812,Plymouth,England,35134,UK,46,Male,Low,New,2/28/2024,2024,February,2:01:57,3,17.32230054,51.96690163,Clothing,Nike,Shoes,Excellent,Same-Day,Cash,Shipped,5,Sandals
